1,1,1,Steve Bloomer,1,0
2,1,2,Billy Meredith,1,0
3,1,3,Vivian Woodward,1,0
4,1,4,Imre Schlosser,1,0
5,1,5,Poul Nielsen,1,0
6,1,6,Arthur Friedenreich,1,0
7,1,7,Kálmán Konrád,1,0
8,1,8,Paulino Alcántara,1,0
9,1,9,Isabelino Gradín,1,0
10,1,10,Héctor Scarone,1,0
